"Player","Team","Season","MinutesIncludes stoppage time.","Shots","SoTShots on Target","GGoals","xGxGoals","xPlaceDifference between post- and pre-shot xG models.","G-xG","KeyPKey Passes","APrimary Assists","xAxAssists","A-xA","xG+xA","PAExpected points added through scoring goals.","xPAExpected points added through taking shots."
"Sebastián Blanco","POR","2018","2788","1","0","0","0.0722","-0.0722","-0.0722","0","0","0","0","0.0722","0","0.0671"
"Danny Hoesen","SJE","2018","2672","2","0","0","0.0656","-0.0656","-0.0656","0","0","0","0","0.0656","0","0.0744"
"Christopher Wehan","SJE","2018","219","1","0","0","0.0656","-0.0656","-0.0656","0","0","0","0","0.0656","0","0.0357"
"Jeff Larentowicz","ATL","2018","3017","2","0","0","0.0639","-0.0639","-0.0639","0","0","0","0","0.0639","0","0.0329"
"Milton Valenzuela","CLB","2018","2758","1","1","0","0.0614","0.2613","-0.0615","0","0","0","0","0.0614","0","0.0357"
"Will Johnson","ORL","2018","2353","2","1","0","0.0612","0.2843","-0.0612","0","0","0","0","0.0612","0","0.0262"
"Pablo Aránguiz","FCD","2018","328","1","0","0","0.0575","-0.0575","-0.0575","0","0","0","0","0.0575","0","0.0553"
"Kemar Lawrence","NYRB","2018","2657","1","0","0","0.0567","-0.0567","-0.0567","0","0","0","0","0.0567","0","0.0551"
"Giovani dos Santos","LAG","2018","888","1","1","0","0.0549","0.0165","-0.0549","0","0","0","0","0.0549","0","0.0586"
"Victor Ulloa","FCD","2018","2355","2","1","0","0.0531","-0.003","-0.0531","0","0","0","0","0.0531","0","0.0315"
"Alphonso Davies","VAN","2018","2673","1","0","0","0.0508","-0.0508","-0.0508","0","0","0","0","0.0508","0","0.011"
"Francisco Calvo","MIN","2018","2562","1","0","0","0.0495","-0.0495","-0.0495","0","0","0","0","0.0495","0","0.0641"
"Yordy Reyna","VAN","2018","2037","1","1","1","0.048","0.4455","0.952","0","0","0","0","0.048","0.3917","0.0188"
"Yoshimar Yotún","ORL","2018","2153","1","0","0","0.0426","-0.0426","-0.0426","0","0","0","0","0.0426","0","0.0248"
"Carlos Rivas","NYRB","2018","293","1","0","0","0.0389","-0.0389","-0.0389","0","0","0","0","0.0389","0","0.0126"
"Ignacio Piatti","MTL","2018","3040","1","0","0","0.0364","-0.0364","-0.0364","0","0","0","0","0.0364","0","0.0204"
"Sean Davis","NYRB","2018","2788","1","0","0","0.0346","-0.0346","-0.0346","0","0","0","0","0.0346","0","0.0197"
"Damir Kreilach","RSL","2018","3027","1","0","0","0.0339","-0.0339","-0.0339","0","0","0","0","0.0339","0","0.0045"
"Raheem Edwards","CHI","2018","982","1","0","0","0.0334","-0.0334","-0.0334","0","0","0","0","0.0334","0","0.0243"
"Pablo Ruiz","RSL","2018","589","1","0","0","0.0325","-0.0325","-0.0325","0","0","0","0","0.0325","0","0.0193"
"Tony Rocha","ORL","2018","900","1","0","0","0.0316","-0.0316","-0.0316","0","0","0","0","0.0316","0","0.019"
"Mauro Manotas","HOU","2018","2887","1","1","0","0.0311","-0.0029","-0.0311","0","0","0","0","0.0311","0","0.0066"
"Héctor Villalba","ATL","2018","1900","1","0","0","0.031","-0.031","-0.031","0","0","0","0","0.031","0","0.0186"
"Alexander Ring","NYC","2018","2830","1","0","0","0.0306","-0.0306","-0.0306","0","0","0","0","0.0306","0","0.0212"
"Enzo Martínez","COL","2018","1554","1","0","0","0.0303","-0.0303","-0.0303","0","0","0","0","0.0303","0","0.0231"
"Vincent Bezecourt","NYRB","2018","446","1","1","0","0.0286","0.1125","-0.0286","0","0","0","0","0.0286","0","0.0172"
"Kyle Beckerman","RSL","2018","2874","0","0","0","0","0","0","1","0","0.0282","-0.0282","0.0282","0","0"
"Wilfried Zahibo","NER","2018","2108","1","0","0","0.0281","-0.0281","-0.0281","0","0","0","0","0.0281","0","0.0186"
"Osvaldo Alonso","SEA","2018","1980","1","1","0","0.0259","0.0058","-0.0259","0","0","0","0","0.0259","0","0.0063"
"Daniel Royer","NYRB","2018","2191","1","1","0","0.0245","0.0019","-0.0245","0","0","0","0","0.0245","0","0.0003"
"Yohan Croizet","SKC","2018","1761","1","0","0","0.0242","-0.0242","-0.0242","0","0","0","0","0.0242","0","0.008"
"Ilsinho","PHI","2018","1071","1","0","0","0.0236","-0.0236","-0.0236","0","0","0","0","0.0236","0","0.0113"
"Diego Rubio","SKC","2018","882","0","0","0","0","0","0","1","0","0.018","-0.018","0.018","0","0"
"Josef Martínez","ATL","2018","3106","1","0","0","0.0139","-0.0139","-0.0139","0","0","0","0","0.0139","0","0.0081"
"Sebastian Giovinco","TOR","2017","2204","37","15","6","1.8421","2.7587","4.1579","0","0","0","0","1.8421","3.6042","0.9594"
"David Villa","NYC","2017","2733","12","2","0","0.8143","-0.4996","-0.8143","0","0","0","0","0.8143","0","0.4904"
"Nicolás Lodeiro","SEA","2017","3175","13","2","0","0.7913","-0.5255","-0.7913","0","0","0","0","0.7913","0","0.5153"
"Romain Alessandrini","LAG","2017","2622","11","4","2","0.7753","0.3274","1.2247","0","0","0","0","0.7753","0.9968","0.4606"
"David Guzmán","POR","2017","2203","11","2","0","0.745","-0.7083","-0.745","0","0","0","0","0.745","0","0.2438"
"Giovani dos Santos","LAG","2017","2360","9","2","0","0.672","-0.46","-0.672","0","0","0","0","0.672","0","0.3078"
"Clint Dempsey","SEA","2017","2437","14","4","0","0.6716","-0.0753","-0.6716","0","0","0","0","0.6716","0","0.5107"
"Joao Plata","RSL","2017","2461","11","2","1","0.6703","-0.144","0.3297","0","0","0","0","0.6703","0.0039","0.7136"
"Haris Medunjanin","PHI","2017","3298","11","5","1","0.6002","0.3285","0.3998","0","0","0","0","0.6002","0.8886","0.4023"
"Andrea Pirlo","NYC","2017","1133","8","2","0","0.5678","-0.4585","-0.5678","0","0","0","0","0.5678","0","0.3124"
"Miguel Almirón","ATL","2017","2570","8","1","0","0.4824","-0.4171","-0.4824","2","0","0.0489","-0.0489","0.5313","0","0.4146"
"Erick Torres","HOU","2017","2153","7","4","2","0.5017","0.1492","1.4983","0","0","0","0","0.5017","0.605","0.2407"
"Blerim Dzemaili","MTL","2017","2074","14","3","0","0.4682","-0.1653","-0.4682","1","0","0.0192","-0.0192","0.4874","0","0.3103"
"Bastian Schweinsteiger","CHI","2017","2131","8","1","0","0.4503","-0.1348","-0.4503","0","0","0","0","0.4503","0","0.2599"
"Benny Feilhaber","SKC","2017","2452","6","1","0","0.3958","-0.1213","-0.3958","1","0","0.0278","-0.0278","0.4237","0","0.2034"
"Felipe","NYRB","2017","3221","6","2","0","0.3424","0.299","-0.3424","1","0","0.0765","-0.0765","0.4189","0","0.2389"
"Carlos Rivas","ORL","2017","2119","12","1","0","0.4188","-0.375","-0.4188","0","0","0","0","0.4188","0","0.228"
"Lee Nguyen","NER","2017","2706","6","2","1","0.3617","0.5179","0.6383","1","0","0.0206","-0.0206","0.3823","0.0615","0.1332"
"Cristian Techera","VAN","2017","2151","8","3","1","0.3656","0.0018","0.6344","0","0","0","0","0.3656","1.0074","0.2429"
"Danny Hoesen","SJE","2017","1983","7","2","0","0.3437","-0.2525","-0.3437","0","0","0","0","0.3437","0","0.194"
"Federico Higuaín","CLB","2017","2385","6","1","1","0.3355","-0.1242","0.6645","0","0","0","0","0.3355","0.5871","0.2118"
"Fredy Montero","VAN","2017","2630","7","1","0","0.3264","-0.1292","-0.3264","0","0","0","0","0.3264","0","0.2742"
"Diego Valeri","POR","2017","3057","7","5","0","0.3264","0.1734","-0.3264","0","0","0","0","0.3264","0","0.2679"
"Sacha Kljestan","NYRB","2017","2797","7","1","0","0.3249","-0.301","-0.3249","0","0","0","0","0.3249","0","0.1702"
"Víctor Vázquez","TOR","2017","2517","5","2","1","0.2439","0.3765","0.7561","1","0","0.0704","-0.0704","0.3143","0.1195","0.0957"
"Albert Rusnák","RSL","2017","2777","8","1","0","0.2963","0.0043","-0.2963","0","0","0","0","0.2963","0","0.1591"
"Aníbal Godoy","SJE","2017","2285","3","0","0","0.2382","-0.2382","-0.2382","1","0","0.0492","-0.0492","0.2874","0","0.1635"
"Luciano Acosta","DCU","2017","2566","4","2","0","0.2422","0.085","-0.2422","1","0","0.0325","-0.0325","0.2747","0","0.1329"
"Pedro Santos","CLB","2017","693","5","2","0","0.2736","0.011","-0.2736","0","0","0","0","0.2736","0","0.1518"
"Johan Venegas","MIN","2017","1353","4","0","0","0.2703","-0.2703","-0.2703","0","0","0","0","0.2703","0","0.1448"
"Kellyn Acosta","FCD","2017","2046","5","3","0","0.2608","0.412","-0.2608","0","0","0","0","0.2608","0","0.204"
"Romell Quioto","HOU","2017","1382","5","2","0","0.2512","0.3698","-0.2512","0","0","0","0","0.2512","0","0.145"
"Mauro Díaz","FCD","2017","1192","5","1","0","0.2444","-0.0246","-0.2444","0","0","0","0","0.2444","0","0.1505"
"Kaká","ORL","2017","1700","4","0","0","0.2423","-0.2423","-0.2423","0","0","0","0","0.2423","0","0.1877"
"Chris Wondolowski","SJE","2017","3253","2","0","0","0.2371","-0.2371","-0.2371","0","0","0","0","0.2371","0","0.1705"
"Hassoun Camara","MTL","2017","1449","4","1","0","0.2107","0.0913","-0.2107","1","0","0.0152","-0.0152","0.2259","0","0.1517"
"Arturo Álvarez","CHI","2017","1195","5","2","0","0.2209","-0.0531","-0.2209","0","0","0","0","0.2209","0","0.1188"
"Josef Martínez","ATL","2017","1615","4","1","0","0.2162","0.1431","-0.2162","0","0","0","0","0.2162","0","0.1833"
"Yordy Reyna","VAN","2017","1162","2","1","0","0.191","-0.0529","-0.191","0","0","0","0","0.191","0","0.0414"
"Maynor Figueroa","FCD","2017","2520","4","0","0","0.1909","-0.1909","-0.1909","0","0","0","0","0.1909","0","0.1309"
"Mauro Manotas","HOU","2017","2248","2","1","0","0.1866","-0.109","-0.1866","0","0","0","0","0.1866","0","0.1108"
"Laurent Ciman","MTL","2017","2927","3","0","0","0.1685","-0.1685","-0.1685","0","0","0","0","0.1685","0","0.1242"
"Diego Rubio","SKC","2017","1115","2","1","0","0.1405","-0.0928","-0.1405","1","0","0.02","-0.02","0.1605","0","0.122"
"Shkëlzen Gashi","COL","2017","1113","4","0","0","0.1583","-0.1583","-0.1583","0","0","0","0","0.1583","0","0.119"
"Dom Dwyer","SKC","2017","1359","3","1","0","0.1528","-0.1299","-0.1528","0","0","0","0","0.1528","0","0.1227"
"Graham Zusi","SKC","2017","2290","4","2","0","0.1493","0.0305","-0.1493","0","0","0","0","0.1493","0","0.1045"
"Juninho Pereira","CHI","2017","1627","4","2","0","0.147","-0.0855","-0.147","0","0","0","0","0.147","0","0.0849"
"Ibson","MIN","2017","2867","2","2","0","0.1458","0.0302","-0.1458","0","0","0","0","0.1458","0","0.0801"
"Dillon Serna","COL","2017","1060","1","0","0","0.1393","-0.1393","-0.1393","0","0","0","0","0.1393","0","0.1781"
"Vicente Sánchez","HOU","2017","626","2","0","0","0.1298","-0.1298","-0.1298","0","0","0","0","0.1298","0","0.0801"
"David Accam","CHI","2017","2289","2","1","0","0.1277","-0.0564","-0.1277","0","0","0","0","0.1277","0","0.1153"
"Darlington Nagbe","POR","2017","2517","2","0","0","0.1276","-0.1276","-0.1276","0","0","0","0","0.1276","0","0.0729"
"Héctor Villalba","ATL","2017","2870","2","1","0","0.1271","-0.0434","-0.1271","0","0","0","0","0.1271","0","0.0963"
"Patrick Mullins","DCU","2017","1142","2","1","1","0.1232","0.2983","0.8768","0","0","0","0","0.1232","0.0014","0.0003"
"Jahmir Hyka","SJE","2017","1988","2","2","0","0.1222","0.3184","-0.1222","0","0","0","0","0.1222","0","0.0904"
"Mohammed Saeid","COL","2017","2428","2","1","0","0.1183","0.1528","-0.1183","0","0","0","0","0.1183","0","0.0646"
"Víctor Rodríguez","SEA","2017","523","2","2","0","0.0835","0.3101","-0.0835","1","0","0.0317","-0.0317","0.1152","0","0.0641"
"Jefferson Savarino","RSL","2017","1761","2","2","0","0.0989","0.1657","-0.0989","1","0","0.0148","-0.0148","0.1137","0","0.0002"
"Zoltán Stieber","DCU","2017","560","3","2","1","0.113","0.3153","0.887","0","0","0","0","0.113","0.716","0.0569"
"Diego Fagundez","NER","2017","2603","2","2","0","0.1113","-0.0055","-0.1113","0","0","0","0","0.1113","0","0.0286"
"Roland Alberg","PHI","2017","980","3","0","0","0.1112","-0.1112","-0.1112","0","0","0","0","0.1112","0","0.0904"
"Justin Meram","CLB","2017","2733","2","2","0","0.1101","0.1682","-0.1101","0","0","0","0","0.1101","0","0.0384"
"Marco Donadel","MTL","2017","1515","3","1","0","0.081","0.0748","-0.081","1","0","0.0251","-0.0251","0.1062","0","0.0691"
"Tomás Martínez","HOU","2017","559","2","0","0","0.1051","-0.1051","-0.1051","0","0","0","0","0.1051","0","0.1786"
"Fidel Escobar","NYRB","2017","535","2","0","0","0.0989","-0.0989","-0.0989","0","0","0","0","0.0989","0","0.1284"
"Will Johnson","ORL","2017","2215","2","1","0","0.0978","-0.0422","-0.0978","0","0","0","0","0.0978","0","0.0037"
"Aaron Long","NYRB","2017","2886","1","0","0","0.0943","-0.0943","-0.0943","0","0","0","0","0.0943","0","0.0623"
"Djordje Mihailovic","CHI","2017","810","1","0","0","0.0943","-0.0943","-0.0943","0","0","0","0","0.0943","0","0.0195"
"Calum Mallace","MTL","2017","330","1","0","0","0.0941","-0.0941","-0.0941","0","0","0","0","0.0941","0","0.0764"
"Brek Shea","VAN","2017","1443","1","0","0","0.0888","-0.0888","-0.0888","0","0","0","0","0.0888","0","0.0067"
"Jimmy Medranda","SKC","2017","2232","1","0","0","0.0856","-0.0856","-0.0856","0","0","0","0","0.0856","0","0.0518"
"Kevin Kratz","ATL","2017","699","1","1","1","0.0848","0.5058","0.9152","0","0","0","0","0.0848","0.0001","0.0000052914"
"Victor Ulloa","FCD","2017","1353","2","2","0","0.0843","-0.0225","-0.0843","0","0","0","0","0.0843","0","0.0309"
"Kevin Doyle","COL","2017","2123","1","0","0","0.0842","-0.0842","-0.0842","0","0","0","0","0.0842","0","0.0337"
"Chris Tierney","NER","2017","1827","3","0","0","0.0823","-0.0823","-0.0823","0","0","0","0","0.0823","0","0.0417"
"Giles Barnes","ORL","2017","2323","2","1","0","0.0793","0.0082","-0.0793","0","0","0","0","0.0793","0","0.0752"
"Deian Boldor","MTL","2017","447","1","1","0","0.0517","-0.031","-0.0517","1","0","0.0265","-0.0265","0.0782","0","0.0152"
"Dairon Asprilla","POR","2017","1516","1","0","0","0.0752","-0.0752","-0.0752","0","0","0","0","0.0752","0","0.0308"
"Gustav Svensson","SEA","2017","2827","1","0","0","0.0752","-0.0752","-0.0752","0","0","0","0","0.0752","0","0.0092"
"Fanendo Adi","POR","2017","2039","1","0","0","0.0723","-0.0723","-0.0723","0","0","0","0","0.0723","0","0.0027"
"Gerso","SKC","2017","2410","1","0","0","0.0717","-0.0717","-0.0717","0","0","0","0","0.0717","0","0.0564"
"Claude Dielna","NER","2017","1030","1","1","0","0.0716","0.0024","-0.0716","0","0","0","0","0.0716","0","0.0301"
"Jermaine Jones","LAG","2017","1718","1","0","0","0.0708","-0.0708","-0.0708","0","0","0","0","0.0708","0","0.0053"
"Francisco Calvo","MIN","2017","2637","1","0","0","0.0707","-0.0707","-0.0707","0","0","0","0","0.0707","0","0.0471"
"Christian Bolaños","VAN","2017","1726","2","0","0","0.0704","-0.0704","-0.0704","0","0","0","0","0.0704","0","0.0368"
"Ola Kamara","CLB","2017","3061","2","0","0","0.0682","-0.0682","-0.0682","0","0","0","0","0.0682","0","0.0195"
"Lamar Neagle","DCU","2017","1246","1","0","0","0.0661","-0.0661","-0.0661","0","0","0","0","0.0661","0","0.0643"
"Jeff Larentowicz","ATL","2017","2806","3","1","0","0.0657","0.0325","-0.0657","0","0","0","0","0.0657","0","0.0289"
"Kyle Beckerman","RSL","2017","2408","1","0","0","0.0618","-0.0618","-0.0618","0","0","0","0","0.0618","0","0.0369"
"Sebastián Blanco","POR","2017","2986","1","0","0","0.06","-0.06","-0.06","0","0","0","0","0.06","0","0.028"
"Nicolás Mezquida","VAN","2017","766","1","0","0","0.0583","-0.0583","-0.0583","0","0","0","0","0.0583","0","0.0346"
"Servando Carrasco","ORL","2017","897","1","0","0","0.0569","-0.0569","-0.0569","0","0","0","0","0.0569","0","0.0439"
"Sam Nicholson","MIN","2017","688","1","0","0","0.0437","-0.0437","-0.0437","0","0","0","0","0.0437","0","0.0296"
"Jack Barmby","POR","2017","156","1","0","0","0.042","-0.042","-0.042","0","0","0","0","0.042","0","0.0001"
"Ilie Sánchez","SKC","2017","3235","1","0","0","0.0368","-0.0368","-0.0368","0","0","0","0","0.0368","0","0.0151"
"Nicolai Næss","CLB","2017","1583","1","0","0","0.0341","-0.0341","-0.0341","0","0","0","0","0.0341","0","0.0206"
"Javier Morales","FCD","2017","820","1","1","0","0.0334","0.1091","-0.0334","0","0","0","0","0.0334","0","0.000002105"
"Daniel Lovitz","MTL","2017","1918","0","0","0","0","0","0","1","0","0.0326","-0.0326","0.0326","0","0"
"Taylor Kemp","DCU","2017","2133","1","1","0","0.0325","-0.0063","-0.0325","0","0","0","0","0.0325","0","0.0248"
"Muhamed Keita","NYRB","2017","219","1","0","0","0.0323","-0.0323","-0.0323","0","0","0","0","0.0323","0","0.0323"
"Jermaine Taylor","MIN","2017","763","1","0","0","0.0314","-0.0314","-0.0314","0","0","0","0","0.0314","0","0.0194"
"Matías Pérez García","ORL","2017","1025","1","1","0","0.0305","0.0767","-0.0305","0","0","0","0","0.0305","0","0.0177"
"Maximiliano Moralez","NYC","2017","2774","1","0","0","0.0303","-0.0303","-0.0303","0","0","0","0","0.0303","0","0.032"
"Artur","CLB","2017","1831","0","0","0","0","0","0","1","0","0.0297","-0.0297","0.0297","0","0"
"Michael Bradley","TOR","2017","2902","1","0","0","0.0296","-0.0296","-0.0296","0","0","0","0","0.0296","0","0.0005"
"Memo Rodríguez","HOU","2017","364","1","0","0","0.0267","-0.0267","-0.0267","0","0","0","0","0.0267","0","0.0236"
"Dániel Sallói","SKC","2017","1315","1","0","0","0.0241","-0.0241","-0.0241","0","0","0","0","0.0241","0","0.0228"
"Soony Saad","SKC","2017","495","1","0","0","0.024","-0.024","-0.024","0","0","0","0","0.024","0","0.0126"
"Boniek García","HOU","2017","1276","1","0","0","0.0209","-0.0209","-0.0209","0","0","0","0","0.0209","0","0.0349"
"Yamil Asad","ATL","2017","2934","0","0","0","0","0","0","1","0","0.0168","-0.0168","0.0168","0","0"
"Marcelo Sarvas","DCU","2017","1996","0","0","0","0","0","0","1","0","0.0142","-0.0142","0.0142","0","0"
"Jared Jeffrey","DCU","2017","1750","1","0","0","0.0142","-0.0142","-0.0142","0","0","0","0","0.0142","0","0.0034"
"Sebastian Giovinco","TOR","2016","2593","43","13","2","2.3525","0.3347","-0.3525","0","0","0","0","2.3525","1.0192","1.4614"
"Didier Drogba","MTL","2016","1779","28","10","3","1.6107","0.9059","1.3893","0","0","0","0","1.6107","2.921","0.7995"
"Tranquillo Barnetta","PHI","2016","2482","17","10","2","0.9262","0.7169","1.0738","0","0","0","0","0.9262","2.4328","0.79"
"Andrea Pirlo","NYC","2016","2946","14","2","1","0.8742","-0.2695","0.1258","0","0","0","0","0.8742","0.1418","0.3941"
"Lee Nguyen","NER","2016","3106","10","3","0","0.7729","-0.429","-0.7729","1","0","0.0171","-0.0171","0.79","0","0.3845"
"Brad Davis","SKC","2016","1415","9","3","0","0.6502","0.0447","-0.6502","1","0","0.0448","-0.0448","0.695","0","0.7251"
"Felipe","NYRB","2016","3147","10","5","2","0.6844","0.4927","1.3156","0","0","0","0","0.6844","1.8051","0.4451"
"Mauro Díaz","FCD","2016","2296","11","2","1","0.6765","-0.0054","0.3235","0","0","0","0","0.6765","1.2026","0.4328"
"Nicolás Lodeiro","SEA","2016","1262","8","3","2","0.6399","0.2938","1.3601","1","0","0.0171","-0.0171","0.657","2.0448","0.396"
"Clint Dempsey","SEA","2016","1517","9","2","0","0.6298","0.2537","-0.6298","0","0","0","0","0.6298","0","0.4569"
"Diego Valeri","POR","2016","2818","16","6","2","0.603","0.5662","1.397","0","0","0","0","0.603","1.7622","0.3541"
"Joao Plata","RSL","2016","2656","6","3","1","0.6004","0.1945","0.3996","0","0","0","0","0.6004","0.5924","0.4193"
"Shkëlzen Gashi","COL","2016","2218","12","4","2","0.58","0.4173","1.42","0","0","0","0","0.58","0.7722","0.2981"
"Dom Dwyer","SKC","2016","3055","10","1","0","0.4756","-0.3292","-0.4756","0","0","0","0","0.4756","0","0.2734"
"Javier Morales","RSL","2016","2366","8","3","0","0.4444","-0.0287","-0.4444","0","0","0","0","0.4444","0","0.2043"
"Ignacio Piatti","MTL","2016","3035","1","1","0","0.0521","-0.0143","-0.0521","1","0","0.3842","-0.3842","0.4363","0","0.0617"
"Julio Baptista","ORL","2016","860","3","1","1","0.4222","0.1756","0.5778","0","0","0","0","0.4222","0.0252","0.1126"
"Sacha Kljestan","NYRB","2016","2821","7","3","1","0.396","-0.0207","0.604","0","0","0","0","0.396","0.4779","0.2711"
"Aníbal Godoy","SJE","2016","2084","6","1","0","0.3156","-0.1318","-0.3156","3","0","0.064","-0.064","0.3796","0","0.1948"
"David Accam","CHI","2016","2091","6","1","0","0.3764","-0.3626","-0.3764","0","0","0","0","0.3764","0","0.4818"
"Marcelo Sarvas","DCU","2016","2401","3","0","0","0.2566","-0.2566","-0.2566","3","0","0.0844","-0.0844","0.341","0","0.1041"
"Kaká","ORL","2016","2109","5","1","0","0.3406","-0.2934","-0.3406","0","0","0","0","0.3406","0","0.2748"
"Chris Tierney","NER","2016","2492","5","1","1","0.3322","-0.0483","0.6678","0","0","0","0","0.3322","0.6907","0.2729"
"Justin Meram","CLB","2016","2742","5","2","0","0.3295","-0.0642","-0.3295","0","0","0","0","0.3295","0","0.2278"
"Giovani dos Santos","LAG","2016","2516","4","1","0","0.3247","-0.1323","-0.3247","0","0","0","0","0.3247","0","0.1462"
"Cristian Techera","VAN","2016","1703","3","2","0","0.3102","0.1685","-0.3102","0","0","0","0","0.3102","0","0.2136"
"Steven Gerrard","LAG","2016","1592","5","0","0","0.2967","-0.2967","-0.2967","0","0","0","0","0.2967","0","0.1508"
"Benny Feilhaber","SKC","2016","2763","3","0","0","0.1807","-0.1807","-0.1807","1","0","0.0777","-0.0777","0.2584","0","0.1086"
"Nicolás Mezquida","VAN","2016","1507","4","1","1","0.257","0.3275","0.743","0","0","0","0","0.257","0.7919","0.1814"
"Mauro Rosales","FCD","2016","663","2","1","1","0.2447","0.4755","0.7553","0","0","0","0","0.2447","0.9967","0.2963"
"Laurent Ciman","MTL","2016","2685","6","2","0","0.2253","-0.1245","-0.2253","0","0","0","0","0.2253","0","0.1546"
"Arturo Álvarez","CHI","2016","2031","3","1","1","0.2235","0.1716","0.7765","0","0","0","0","0.2235","0.1317","0.1628"
"Jozy Altidore","TOR","2016","1602","3","1","1","0.2222","0.2741","0.7778","0","0","0","0","0.2222","0.3893","0.145"
"Federico Higuaín","CLB","2016","1699","2","0","0","0.2149","-0.2149","-0.2149","0","0","0","0","0.2149","0","0.156"
"Carlos Rivas","ORL","2016","905","4","0","0","0.1987","-0.1987","-0.1987","0","0","0","0","0.1987","0","0.1733"
"Matías Pérez García","SJE","2016","812","3","0","0","0.1877","-0.1877","-0.1877","0","0","0","0","0.1877","0","0.1424"
"Simon Dawkins","SJE","2016","2560","3","1","0","0.1869","-0.106","-0.1869","0","0","0","0","0.1869","0","0.0763"
"Marco Pappa","COL","2016","980","4","0","0","0.1867","-0.1867","-0.1867","0","0","0","0","0.1867","0","0.1607"
"Mauro Manotas","HOU","2016","1167","2","1","1","0.1865","0.0519","0.8135","0","0","0","0","0.1865","0.2282","0.2527"
"Darlington Nagbe","POR","2016","2617","2","1","1","0.1857","0.4909","0.8143","0","0","0","0","0.1857","0.0293","0.0319"
"Cristián Maidana","HOU","2016","1815","4","0","0","0.1846","-0.1846","-0.1846","0","0","0","0","0.1846","0","0.1676"
"Roland Alberg","PHI","2016","1274","5","0","0","0.1832","-0.1832","-0.1832","0","0","0","0","0.1832","0","0.0959"
"David Villa","NYC","2016","3103","3","1","0","0.1799","0.146","-0.1799","0","0","0","0","0.1799","0","0.0782"
"Nuno Coelho","SKC","2016","1763","4","1","0","0.1302","-0.1128","-0.1302","1","0","0.03","-0.03","0.1602","0","0.0565"
"Giles Barnes","VAN","2016","751","2","1","0","0.1601","-0.0602","-0.1601","0","0","0","0","0.1601","0","0.0772"
"Giles Barnes","HOU","2016","1181","4","1","0","0.1593","-0.0191","-0.1593","0","0","0","0","0.1593","0","0.0415"
"Boniek García","HOU","2016","2430","2","1","0","0.1219","-0.0968","-0.1219","1","0","0.0344","-0.0344","0.1563","0","0.074"
"Graham Zusi","SKC","2016","1790","2","1","0","0.1461","0.009","-0.1461","0","0","0","0","0.1461","0","0.0986"
"Jack Jewsbury","POR","2016","1654","1","0","0","0.1366","-0.1366","-0.1366","0","0","0","0","0.1366","0","0.1133"
"Darwin Cerén","SJE","2016","968","2","0","0","0.1346","-0.1346","-0.1346","0","0","0","0","0.1346","0","0.1031"
"David Mateos","ORL","2016","1912","3","1","0","0.1299","0.4789","-0.1299","0","0","0","0","0.1299","0","0.1084"
"Christian Bolaños","VAN","2016","2289","2","0","0","0.1246","-0.1246","-0.1246","0","0","0","0","0.1246","0","0.0884"
"Lamar Neagle","DCU","2016","2158","2","1","0","0.1209","0.0299","-0.1209","0","0","0","0","0.1209","0","0.06"
"Juan Manuel Martínez","RSL","2016","2688","2","1","0","0.1209","-0.0771","-0.1209","0","0","0","0","0.1209","0","0.0706"
"Jack Barmby","POR","2016","487","2","1","0","0.1151","-0.0747","-0.1151","0","0","0","0","0.1151","0","0.0349"
"Ashley Cole","LAG","2016","2418","1","0","0","0.1114","-0.1114","-0.1114","0","0","0","0","0.1114","0","0.0118"
"Pedro Morales","VAN","2016","2202","2","0","0","0.1093","-0.1093","-0.1093","0","0","0","0","0.1093","0","0.04"
"Andreas Ivanschitz","SEA","2016","1986","2","2","1","0.1062","0.5932","0.8938","0","0","0","0","0.1062","0.8983","0.0886"
"Víctor Bernárdez","SJE","2016","3047","5","1","0","0.105","-0.0067","-0.105","0","0","0","0","0.105","0","0.0702"
"Servando Carrasco","ORL","2016","2207","1","0","0","0.1039","-0.1039","-0.1039","0","0","0","0","0.1039","0","0.0557"
"Marco Donadel","MTL","2016","1625","1","0","0","0.0843","-0.0843","-0.0843","1","0","0.0157","-0.0157","0.1","0","0.0609"
"Molham Babouli","TOR","2016","740","1","0","0","0.0992","-0.0992","-0.0992","0","0","0","0","0.0992","0","0.0183"
"Taylor Kemp","DCU","2016","2955","2","0","0","0.0968","-0.0968","-0.0968","0","0","0","0","0.0968","0","0.0503"
"Ronald Matarrita","NYC","2016","2140","1","0","0","0.0965","-0.0965","-0.0965","0","0","0","0","0.0965","0","0.0666"
"Chris Rolfe","DCU","2016","659","1","1","0","0.0173","0.058","-0.0173","2","0","0.076","-0.076","0.0933","0","0.0125"
"Ola Kamara","CLB","2016","2023","1","0","0","0.092","-0.092","-0.092","0","0","0","0","0.092","0","0.1073"
"Brek Shea","ORL","2016","2188","2","1","0","0.0895","-0.0621","-0.0895","0","0","0","0","0.0895","0","0.0662"
"Benoit Cheyrou","TOR","2016","864","1","1","0","0.0875","0.2231","-0.0875","0","0","0","0","0.0875","0","0.0951"
"Ilsinho","PHI","2016","1389","1","0","0","0.0862","-0.0862","-0.0862","0","0","0","0","0.0862","0","0.0728"
"Gilberto","CHI","2016","682","1","0","0","0.0787","-0.0787","-0.0787","0","0","0","0","0.0787","0","0.0767"
"Chris Wondolowski","SJE","2016","2910","2","1","0","0.0747","-0.0612","-0.0747","0","0","0","0","0.0747","0","0.041"
