"Player","Team","Dribbling","Fouling","Interrupting","Passing","Receiving","Shooting","Goals Added"
"Sheanon Williams","PHI","-0.4866","0.1653","0.0114","0.7093","0.5083","0.0807","0.9884"
"Ibrahim Sekagya","NYRB","0.2946","-0.4262","1.3256","0.2613","-0.3","-0.1844","0.9709"
"Zach Loyd","FCD","0.1546","0.1761","0.6267","0.3949","-0.4616","0.0707","0.9614"
"Luke Moore","TOR","-0.236","0.2765","0.071","-0.1085","0.4074","0.5453","0.9557"
"Ethan Finlay","CLB","-0.1731","0.3036","-0.3902","-0.3009","1.5557","-0.0531","0.942"
"Ignacio Piatti","MTL","0.7916","-0.0452","0.1594","-0.1249","0.0293","0.0794","0.8896"
"Jorge Villafaña","POR","0.251","-0.0093","0.7417","0.0888","-0.1677","-0.0735","0.831"
"Sebastien Le Toux","PHI","-0.7527","0.0689","0.0677","0.5685","0.6368","0.2035","0.7927"
"Jack McInerney","PHI","-0.1129","-0.007","-0.0586","0.086","0.3761","0.4898","0.7734"
"Liam Ridgewell","POR","0.1952","-0.1571","-0.0371","0.0601","0.5109","0.1999","0.7719"
"Raymon Gaddis","PHI","0.4607","0.1251","0.6018","0.0252","-0.4177","-0.0403","0.7548"
"Rob Friend","LAG","0.0177","0.4691","-0.0669","0.0306","0.5507","-0.255","0.7462"
"Boniek García","HOU","0.2413","0.2701","0.0387","0.7019","-0.4812","-0.0433","0.7275"
"Péguy Luyindula","NYRB","0.4438","0.1837","-0.1508","0.3178","-0.0812","0.0034","0.7167"
"Patrick Nyarko","CHI","0.1857","-0.313","0.3196","0.3052","0.0918","0.1004","0.6897"
"Justin Meram","CLB","0.5893","0.2513","0.2977","-0.287","-0.5416","0.3778","0.6875"
"Wandrille Lefevre","MTL","0.0866","-0.0005","0.6354","0.1662","-0.2368","0.0178","0.6687"
"Leo Fernandes","PHI","-0.5389","0.0564","0.0287","0.1797","0.771","0.1696","0.6665"
"Aurélien Collin","SKC","0.2809","-0.1544","0.0328","0.2481","0.3096","-0.094","0.623"
"Danny Cruz","PHI","0.9187","-0.0097","-0.077","-0.0133","-0.3366","0.1307","0.6128"
"Clarence Goodson","SJE","-0.0104","0.0775","0.0557","0.0816","0.3893","0.0056","0.5993"
"Kendall Waston","VAN","-0.1001","0.5377","-0.0401","-0.0886","0.5036","-0.2234","0.5891"
"Bobby Burling","CHV","-0.3272","-0.1878","1.525","-0.3969","-0.0307","0.0017","0.5841"
"Heath Pearce","MTL","0.2728","0.0846","0.3981","0.3205","-0.4037","-0.0917","0.5806"
"Juninho Pereira","LAG","0.3399","-0.0666","1.0016","0.4684","-0.8266","-0.3402","0.5765"
"Gershon Koffie","VAN","0.0513","-0.0057","0.3844","0.0998","0.0126","0.0325","0.5749"
"Aaron Wheeler","PHI","-0.0197","-0.2023","0.8262","-0.0511","0.1125","-0.0975","0.5681"
"Jermain Defoe","TOR","-0.4467","0.1171","-0.1565","0.9812","-0.394","0.4606","0.5617"
"Kevin Alston","NER","-0.074","0.2634","0.0107","0.2001","0.0389","0.1223","0.5614"
"Giancarlo González","CLB","0.1269","0.3473","-0.114","0.2032","-0.0302","0.0251","0.5583"
"Eric Brunner","HOU","0.0027","0.0525","0.5832","-0.0179","-0.0711","-0.0022","0.5472"
"Dwayne De Rosario","TOR","-0.3422","0.0088","0.2112","-0.1289","0.7483","0.0409","0.5381"
"Igor Julião","SKC","0.7076","0.5319","-0.392","-0.1801","-0.1739","-0.0011","0.4924"
"Andrew Jean Baptiste","CHV","-0.0111","-0.0412","0.5604","0.1112","-0.0971","-0.0386","0.4836"
"Chris Schuler","RSL","0.1031","0.164","0.3073","-0.4752","0.3702","0.0064","0.4758"
"Daigo Kobayashi","NER","-0.2066","0.0661","0.337","0.1389","0.2054","-0.0651","0.4757"
"Aaron Schoenfeld","CLB","0.2254","0.2062","0.0881","-0.3908","0.3697","-0.0251","0.4735"
"Michael Seaton","DCU","0.3904","-0.0118","0.0071","-0.0118","0.0797","0.0003","0.4539"
"Andy Dorman","NER","-0.1686","0.0122","0.4638","0.3636","-0.2138","-0.0114","0.4458"
"Jámison Olave","NYRB","-0.3343","-0.0217","1.1323","-0.5023","0.2429","-0.087","0.4299"
"Conor Casey","PHI","-0.5022","-0.1846","0.0216","-0.1381","1.0515","0.1568","0.405"
"Vicente Sánchez","COL","1.7882","0.1901","-0.1292","-0.8621","-0.3034","-0.2793","0.4043"
"Pedro Ribeiro","PHI","-0.0477","0.239","-0.0509","-0.0721","0.419","-0.0864","0.4009"
"Gilberto","TOR","-0.2974","-0.1848","-0.0931","0.3033","0.7559","-0.0841","0.3998"
"Justin Morrow","TOR","-0.4402","0.138","0.4794","0.4121","-0.2319","0.0313","0.3887"
"Jermaine Jones","NER","0.22","0.0225","-0.1706","0.0495","0.2462","0.0189","0.3865"
"Javier Morales","RSL","0.1051","-0.1062","-0.4316","0.4476","-0.0325","0.4019","0.3843"
"Lawrence Olum","SKC","-0.2087","0.0515","1.0394","-0.3297","-0.1221","-0.0581","0.3723"
"Jordan Harvey","VAN","-0.6062","0.17","-0.3742","0.9086","0.4095","-0.1379","0.3698"
"Baggio Husidic","LAG","-1.2383","0.2778","0.6571","-0.0014","0.5093","0.164","0.3685"
"Matt Besler","SKC","0.4828","-0.1445","-1.1622","1.6676","-0.4246","-0.0631","0.356"
"Zach Pfeffer","PHI","0.0308","0.2395","0.0698","-0.0537","0.0398","0.0207","0.3469"
"Dylan Remick","SEA","0.1903","-0.2073","0.0911","0.4137","-0.1139","-0.0274","0.3465"
"Tommy McNamara","CHV","0.4007","0.2115","-0.1101","-0.0871","0.001","-0.0746","0.3414"
"Alvas Powell","POR","0.3911","0.0008","-0.3226","-0.3092","0.4854","0.0868","0.3323"
"Robert Earnshaw","CHI","0.1419","-0.0254","0.0442","-0.0264","0.2748","-0.0778","0.3313"
"Stefan Ishizaki","LAG","-0.663","-0.0624","0.2681","0.7072","0.3922","-0.3207","0.3214"
"Calum Mallace","MTL","-0.0857","0.0892","0.2598","0.0101","0.0777","-0.0307","0.3204"
"Erik Hurtado","VAN","-0.2019","0.35","0.1297","-0.666","0.3801","0.3233","0.3152"
"Sebastián Fernandez","VAN","0.3979","0.1885","0.0448","-0.0047","-0.2939","-0.0207","0.3119"
"Cristian Fernández","DCU","-0.3783","0.0015","-0.1722","0.7644","0.1169","-0.0211","0.3112"
"Tommy Meyer","LAG","0.1385","0.0833","0.2695","0.0335","-0.1828","-0.035","0.307"
"Cam Weaver","SEA","-0.0023","0.2366","-0.0079","-0.0782","0.169","-0.0182","0.299"
"Kyle Beckerman","RSL","-0.3591","0.0562","0.0963","0.5578","-0.0099","-0.0454","0.2959"
"Andrew Driver","HOU","-0.3753","-0.1968","0.493","0.0644","-0.1187","0.4232","0.2898"
"Carlos Valdés","PHI","0.0484","0.0192","0.5547","-0.1607","-0.1143","-0.0642","0.2831"
"Sanna Nyassi","MTL","0.7567","-0.3282","0.0015","-0.0686","-0.004","-0.0758","0.2816"
"Omar Salgado","VAN","0.105","0.2325","-0.0575","0.0138","0.0189","-0.041","0.2717"
"Tony Beltran","RSL","-0.1668","-0.1406","0.797","0.0329","-0.2342","-0.026","0.2623"
"Giles Barnes","HOU","1.8832","-0.2688","0.3318","-0.3628","-0.9446","-0.3767","0.2621"
"Michel","FCD","-0.3384","-0.0312","0.2586","1.2149","-0.5602","-0.2858","0.2579"
"Jordan Stewart","SJE","-0.2275","-0.1724","0.9444","-0.0022","-0.1568","-0.1306","0.2549"
"Luis Garrido","HOU","-0.0501","-0.0771","0.8162","0.0155","-0.3133","-0.1418","0.2494"
"Jack Jewsbury","POR","-0.1208","0.0926","0.1078","0.1385","-0.0084","0.0296","0.2393"
"Steven Beitashour","VAN","-0.0453","0.1501","0.4338","0.1247","-0.4639","0.0289","0.2283"
"Soony Saad","SKC","0.1886","0.2434","0.0727","0.2357","-0.3134","-0.2021","0.2249"
"Matthew Fondy","CHI","0.5749","-0.0271","0.002","-0.3022","-0.0396","0.0127","0.2207"
"Marvell Wynne","COL","0.6141","-0.3424","-0.2788","0.7071","-0.4772","-0.0059","0.2169"
"Dilly Duka","CHI","0.0781","-0.0392","0.0642","0.0792","-0.0329","0.0669","0.2163"
"Norberto Paparatto","POR","0.0713","-0.2184","0.2736","-0.1285","0.1737","0.0355","0.2072"
"Leandro Barrera","CHV","1.9587","0.4164","0.2418","-0.3831","-1.5689","-0.4604","0.2045"
"Eric Gehrig","CLB","0.017","0.0459","-0.1335","-0.0861","0.1573","0.1948","0.1954"
"Chandler Hoffman","LAG","0.0456","-0.0132","-0.0328","-0.016","0.1398","0.0706","0.194"
"Futty Danso","POR","0.1323","-0.0788","0.4103","-0.2682","0.0566","-0.0611","0.1911"
"Johnny Leverón","VAN","0.0622","0.1177","0.0923","0.2571","-0.325","-0.0196","0.1847"
"Jerry Bengtson","NER","-0.3299","0.195","-0.1036","-0.3024","0.6031","0.1198","0.182"
"Marvin Chávez","COL","-0.0516","0.2209","0.0157","-0.0062","-0.02","0.0208","0.1796"
"Futty Danso","MTL","0.026","0.0178","0.1294","0.0055","-0.0181","0.0181","0.1787"
"Dilly Duka","MTL","0.5192","-0.1617","0.4676","-0.1199","-0.3988","-0.1302","0.1762"
"Olmes García","RSL","0.289","0.3746","-0.1819","-0.1588","0.0691","-0.2192","0.1728"
"Davy Armstrong","COL","-0.0047","0.0285","0.1146","0.0474","-0.014","-0.0021","0.1697"
"Ruben Bover","NYRB","0.1072","-0.0396","-0.035","0.0938","-0.1296","0.1716","0.1684"
"Issey Nakajima-Farran","TOR","0.0823","-0.0194","0.031","-0.0634","0.1303","0.0043","0.1651"
"Bakary Soumaré","CHI","-0.7765","-0.1095","1.4944","-0.1903","-0.3366","0.0825","0.164"
"Álvaro Saborio","RSL","-0.4859","0.0666","-0.1941","-0.0585","0.9284","-0.0935","0.163"
"David Estrada","DCU","-0.1265","-0.0256","0.2052","0.093","-0.0989","0.111","0.1582"
"Luke Mulholland","RSL","-0.4277","0.152","0.1942","0.1506","0.1981","-0.1093","0.1579"
"Amobi Okugo","PHI","-0.3328","-0.0688","-0.0527","-0.3338","0.8393","0.1035","0.1547"
"Danny Garcia","FCD","-0.1601","0.2743","0.1726","-0.03","-0.0443","-0.0593","0.1532"
"Sean Franklin","DCU","-0.7359","-0.1576","0.4571","0.4794","0.0735","0.0278","0.1443"
"Bradley Orr","TOR","-0.1312","0.0845","0.601","-0.3284","-0.0103","-0.0778","0.1378"
"Steven Kinney","CHI","-0.0781","0.0051","0.1209","0.0513","0.0406","-0.0086","0.1312"
"Kellyn Acosta","FCD","-0.1899","0.0564","0.3465","-0.0962","0.0321","-0.0238","0.1251"
"Danny O'Rourke","POR","-0.0218","-0.051","0.4965","-0.0432","-0.2252","-0.0333","0.122"
"Akira Kaji","CHV","-0.1831","-0.0461","0.457","0.1429","-0.2277","-0.0212","0.1218"
"Seth Sinovic","SKC","0.3218","0.0172","-0.3191","-0.1213","0.0737","0.1454","0.1177"
"Jhon Kennedy Hurtado","CHV","-0.137","0.003","0.6133","-0.2741","-0.0844","-0.0033","0.1175"
"Todd Dunivant","LAG","0.0156","0.0208","-0.1206","0.2378","-0.0263","-0.0104","0.1169"
"John Stertzer","RSL","-0.2232","0.257","-0.131","-0.1246","0.2164","0.1202","0.1148"
"Víctor Bernárdez","SJE","-0.2946","-0.3161","0.3802","0.337","0.0158","-0.0097","0.1126"
"Darren Mattocks","VAN","0.3933","0.5545","-0.2191","-0.3388","-0.6811","0.4016","0.1104"
"Leonardo González","SEA","-0.2854","0.0028","0.3719","0.4002","-0.358","-0.0226","0.1089"
"Mark Sherrod","HOU","-0.2765","-0.0475","0.1919","-0.0161","0.3412","-0.0864","0.1066"
"Jorge Claros","SKC","0.0649","0.0291","0.0669","0.0666","-0.0899","-0.0321","0.1055"
"James Riley","LAG","-0.0623","0.0082","0.1715","0.033","-0.0434","-0.0028","0.1042"
"Fabinho","PHI","0.4808","0.0356","-0.4839","0.3752","-0.243","-0.0609","0.1038"
"Ryan Hollingshead","FCD","0.0637","-0.0391","0.1746","0.0148","-0.1931","0.0762","0.0971"
"Fabián Espíndola","DCU","0.1913","-0.0624","-0.2403","2.0514","-1.4145","-0.429","0.0965"
"Jair Benitez","FCD","0.2487","-0.2094","-0.2386","0.6607","-0.3858","0.0164","0.092"
"Emanuel Pogatetz","CLB","-0.0038","0.0116","0.115","-0.0051","-0.0241","-0.0033","0.0903"
"Oscar Sorto","LAG","0.0032","0.0009","0.0734","0.0137","-0.0036","-0.0002","0.0874"
"A.J. DeLaGarza","LAG","-0.1449","0.3239","0.6965","-0.3305","-0.507","0.0475","0.0855"
"Omar Cummings","HOU","0.1584","-0.0852","0.0709","-0.0854","0.2185","-0.1932","0.084"
"Michael Harrington","POR","0.0331","-0.0521","0.168","0.2721","-0.2967","-0.0405","0.0839"
"Collen Warner","MTL","-0.1108","-0.029","-0.0014","0.5817","-0.2888","-0.0679","0.0838"
"Mike Magee","CHI","0.7938","-0.1252","0.252","1.029","-1.5017","-0.3643","0.0835999999999998"
"Agustín Viana","CLB","-0.0461","0.2265","-0.0364","-0.0123","0.0464","-0.0948","0.0833"
"Jordan Allen","RSL","0.0057","0.0002","0.1278","-0.0121","-0.0292","-0.0095","0.0829"
"Aaron Kovar","SEA","-0.0044","0.0052","0.096","-0.0005","-0.016","-0.0055","0.0748"
"Chad Barson","CLB","-0.2059","0.0475","-0.1799","0.0269","0.0925","0.2934","0.0745"
"Stephen McCarthy","NER","0.0297","0.0086","-0.0484","0.1008","-0.0206","-0.0007","0.0694"
"Andrew Farrell","NER","-0.2902","0.0581","0.0121","0.5646","-0.2631","-0.0129","0.0686"
"Rafael García","LAG","0.0561","0.003","-0.0103","-0.0123","-0.0107","0.0415","0.0673"
"Matías Laba","VAN","-0.056","0.3056","0.9213","-0.4579","-0.5218","-0.1318","0.0594"
"Marius Obekop","NYRB","0.1686","-0.0054","-0.0033","-0.0568","-0.0311","-0.0127","0.0593"
"David Texeira","FCD","-0.1484","0.1416","-0.1053","-0.1096","0.1413","0.1371","0.0567"
"Eriq Zavaleta","CHV","-0.1282","0.0954","0.6091","-0.2603","-0.2366","-0.0228","0.0566"
"Kevin Ellis","SKC","0.1889","0.0862","-0.2791","0.0174","0.0673","-0.0294","0.0513"
"Andrew Wiedeman","TOR","0.0325","-0.0209","0.0206","0.0468","-0.0071","-0.0226","0.0493"
"Grant Ward","CHI","-0.2401","0.6356","0.4724","-0.018","-0.5133","-0.2875","0.0491000000000001"
"Carlos Bocanegra","CHV","-0.0118","0.1963","0.2659","-0.0327","-0.3116","-0.0581","0.048"
"Louis Béland-Goyette","MTL","-0.0058","0.007","0.0733","-0.0232","-0.0043","-0.0008","0.0462"
"Joao Plata","RSL","1.1598","-0.166","-0.2826","1.2758","-1.3737","-0.5682","0.0451"
"Shea Salinas","SJE","1.1406","-0.2782","0.111","0.8998","-1.6752","-0.153","0.0450000000000001"
"Matthew Fondy","CHV","0.0153","-0.0015","0.0062","-0.0107","0.0269","0.007","0.0432"
"Michael Nanchoff","POR","0.147","-0.0275","-0.0073","-0.0475","-0.0351","0.0134","0.043"
"Sam Adekugbe","VAN","0.0323","0.0157","-0.0255","0.0491","-0.0314","-0.0023","0.0379"
"Kris Tyrpak","CHV","0.3459","-0.0156","-0.051","-0.0295","-0.1307","-0.0814","0.0377"
"Dom Dwyer","SKC","-2.6348","0.091","0.2186","-0.1181","1.3108","1.1697","0.0372000000000001"
"C.J. Sapong","SKC","-0.0163","0.0489","-0.2402","-0.2758","0.5238","-0.0069","0.0335000000000001"
"Nathan Sturgis","COL","-0.1066","-0.1005","0.3018","-0.0152","-0.065","0.0177","0.0322"
"Jonny Steele","NYRB","0.0327","-0.0964","0.106","0.1056","-0.1154","-0.0058","0.0267"
"Carlos Salcedo","RSL","0.181","-0.2083","0.2011","-0.0602","-0.1078","0.0195","0.0253"
"Antoine Hoppenot","PHI","-0.1628","0.3308","-0.1187","-0.1355","0.1128","-0.0041","0.0225"
"Mechack Jerome","SKC","-0.0056","0.0043","-0.008","0.0337","-0.0124","0.0002","0.0122"
"Carlos Alvarez","CHV","-0.1289","0.2827","0.0589","0.1851","-0.2362","-0.1506","0.011"
"Peter Luccin","FCD","0.0608","-0.1014","0.1121","0.0833","-0.2093","0.0651","0.0106"
"Jimmy McLaughlin","PHI","0.0357","-0.0003","-0.0015","-0.0215","-0.0019","-0.0007","0.0098"
"Kyle Porter","DCU","0.1244","-0.0087","-0.0374","-0.131","0.1023","-0.0433","0.00629999999999999"
"Sam Cruz Garza","SJE","-0.0121","0","0.0136","0.0019","0.0026","-0.0014","0.0046"
"Sebastián Jaime","RSL","-0.3315","-0.0243","0.0889","0.0316","0.1065","0.1326","0.00379999999999999"
"Taylor Kemp","DCU","-0.0125","0.0056","-0.0556","0.2666","-0.1982","-0.0111","-0.00519999999999998"
"Issey Nakajima-Farran","MTL","-0.0152","0.2379","0.0573","-0.1306","-0.056","-0.0998","-0.0064"
"Grant Van de Casteele","COL","0.0089","0.0037","-0.0152","0.0038","-0.0085","-0.0002","-0.0075"
"Jordan Hamilton","TOR","-0.0102","0.0003","-0.0042","-0.0036","0.0086","-0.0001","-0.0092"
"A.J. Cochran","HOU","0.174","0.0553","-0.141","-0.0826","0.0401","-0.0551","-0.00930000000000001"
"Adolfo Bautista","CHV","0.1003","0.0194","-0.0462","0.0279","-0.0366","-0.0751","-0.0103"
"Connor Lade","NYRB","-0.0015","0.0006","-0.0064","0.0083","-0.0105","-0.0017","-0.0112"
"Dominic Oduro","CLB","-0.0943","0.1762","-0.0709","-0.3083","0.3358","-0.0507","-0.0122"
"Damien Perrinelle","NYRB","-0.0009","0.0011","-0.0076","-0.0033","-0.0024","-0.0001","-0.0132"
"Álvaro Rey","CLB","-0.0326","0.002","-0.0567","0.0961","-0.0198","-0.0097","-0.0207"
"Sebastian Velasquez","RSL","0.0743","-0.0001","-0.1368","-0.1164","0.0944","0.058","-0.0266"
"Sean Okoli","SEA","-0.0597","0.0039","0.0095","0.026","0","-0.0066","-0.0269"
"Blake Smith","MTL","-0.0009","0.0036","-0.0388","0.0199","-0.0018","-0.0175","-0.0355"
"Jairo Arrieta","CLB","-0.0268","-0.1709","-0.0328","-0.3972","0.0717","0.5202","-0.0358"
"Tristan Bowen","SEA","-0.0532","-0.0114","0.0237","0.0044","-0.007","0.007","-0.0365"
"Chris Pontius","DCU","-0.3719","-0.0279","-0.1275","0.1227","0.2567","0.1063","-0.0416"
"Coy Craft","FCD","0.0055","-0.0016","-0.0043","-0.0158","-0.0207","-0.0054","-0.0423"
"Ike Opara","SKC","-0.2259","0.0057","-0.0932","0.0399","0.13","0.0999","-0.0436"
"Nigel Reo-Coker","CHV","0.0399","0.0013","0.4615","-0.1889","-0.2625","-0.095","-0.0437"
"Alan Gordon","SJE","-0.6506","-0.0041","-0.0871","-0.625","1.4152","-0.0925","-0.0440999999999999"
"Pa Modou Kah","POR","0.2265","-0.1883","-0.0623","0.2968","-0.3991","0.0801","-0.0463"
"Chris Rolfe","CHI","-0.0865","-0.0007","-0.0169","-0.0063","0.1257","-0.0623","-0.047"
"Ian Christianson","NYRB","-0.0061","-0.0022","-0.0055","-0.004","-0.0256","-0.0051","-0.0485"
"Matías Pérez García","SJE","0.2094","0.2431","0.0751","0.0182","-0.5937","-0.0021","-0.05"
"Andreas Görlitz","SJE","-0.0095","-0.0426","-0.0688","0.0996","-0.0274","-0.0025","-0.0512"
"Daniel Fragoso","CHV","0.0148","-0.0028","-0.0154","-0.0317","-0.041","0.0248","-0.0513"
"Shane O'Neill","COL","-0.1574","0.3623","0.1826","-0.0672","-0.3172","-0.0583","-0.0552"
"Tony Taylor","NER","-0.0082","-0.0019","-0.0051","-0.0138","-0.0229","-0.0063","-0.0582"
"Steven Birnbaum","DCU","-0.1201","0.315","0.1499","-0.416","0.2593","-0.2466","-0.0585"
"Shaun Francis","SJE","-0.0729","-0.2364","0.3113","0.216","-0.178","-0.0997","-0.0597"
"José Villarreal","LAG","-0.0224","0.0038","0.0204","-0.0093","-0.0421","-0.0126","-0.0622"
"Frédéric Piquionne","POR","-0.0016","-0.0048","-0.019","0.0074","-0.0219","-0.0224","-0.0623"
"Marc Burch","COL","-0.3041","-0.0303","-0.0724","0.8558","-0.3877","-0.1329","-0.0716"
"Saër Sène","NER","-0.1128","-0.0323","-0.0481","-0.0159","0.1627","-0.0253","-0.0717"
"Walker Zimmerman","FCD","0.003","0.0879","0.0412","-0.128","-0.0516","-0.0261","-0.0736"
"Corben Bone","PHI","-0.0069","-0.0254","-0.0182","-0.0018","-0.0289","-0.0044","-0.0856"
"Geoffrey Castillion","NER","-0.044","-0.0026","-0.0058","-0.0127","-0.0124","-0.0086","-0.0861"
"Christian Dean","VAN","0.0025","0.0099","-0.0421","-0.0043","-0.0463","-0.0063","-0.0866"
"Bradford Jamieson","LAG","-0.0691","-0.0045","-0.0232","0.0117","0.0013","-0.0035","-0.0873"
"Alex","CHI","-0.0941","-0.1544","0.7982","0.3126","-0.74","-0.2127","-0.0904"
"Fifi Baiden","CLB","-0.0028","0.0009","-0.0471","-0.0334","-0.0075","-0.0009","-0.0908"
"Alex Caskey","DCU","-0.0543","-0.0279","0.0003","-0.0645","-0.0527","0.1059","-0.0932"
"Josh Gardner","SKC","-0.0342","0.0003","0.0021","-0.0318","-0.0182","-0.0136","-0.0954"
"Cordell Cato","SJE","0.1453","-0.106","0.1624","0.6312","-0.6678","-0.2607","-0.0955999999999999"
"Bobby Boswell","DCU","-0.2189","0.2439","0.0648","-0.1627","-0.0284","0.0052","-0.0961"
"Jeremy Hall","TOR","-0.0542","-0.0041","0.04","-0.0792","0.0021","-0.0015","-0.0969"
"Alex Martinez","SKC","0.484","0.0532","-0.1783","-0.2208","-0.2145","-0.0213","-0.0977"
"Chris Korb","DCU","-0.04","0.0059","-0.2394","0.4961","-0.2559","-0.0658","-0.0991"
"Álvaro Rey","TOR","-0.0271","-0.0182","0.2577","0.0107","-0.2284","-0.0978","-0.1031"
"Doneil Henry","TOR","-0.2751","-0.9934","0.5323","0.2449","0.3444","0.0423","-0.1046"
"Adam Moffat","FCD","-0.1617","-0.0271","0.4956","-0.186","-0.1999","-0.027","-0.1061"
"Steve Zakuani","POR","0.7803","-0.116","-0.3495","-0.0182","-0.4278","0.0242","-0.107"
