"Player","Team","Season","MinutesIncludes stoppage time.","Shots","SoTShots on Target","GGoals","xGxGoals","xPlaceDifference between post- and pre-shot xG models.","G-xG","KeyPKey Passes","APrimary Assists","xAxAssists","A-xA","xG+xA","PAExpected points added through scoring goals.","xPAExpected points added through taking shots."
"Albert Rusnák","RSL","2019","2658","5","5","4","3.7589","0.6045","0.2411","0","0","0","0","3.7589","2.0755","2.0465"
"Carles Gil","NER","2019","3343","5","5","4","3.7589","0.5678","0.2411","0","0","0","0","3.7589","4.3922","3.7909"
"Erick Torres","CHV","2014","2669","5","5","4","3.7589","0.2512","0.2411","0","0","0","0","3.7589","1.9474","1.7429"
"Camilo Sanvezzo","VAN","2013","2580","5","5","5","3.7589","0.7764","1.2411","0","0","0","0","3.7589","4.5797","3.4429"
"Saphir Taïder","MTL","2019","2976","5","5","5","3.7589","0.5703","1.2411","0","0","0","0","3.7589","2.0599","1.5486"
"Benny Feilhaber","SKC","2016","2763","5","5","5","3.7589","0.4047","1.2411","0","0","0","0","3.7589","2.4136","1.8145"
"Ignacio Piatti","MTL","2015","2337","5","4","4","3.7589","-0.2619","0.2411","0","0","0","0","3.7589","2.469","1.8641"
"Ignacio Piatti","MTL","2017","2561","5","5","4","3.7589","0.4583","0.2411","0","0","0","0","3.7589","2.4232","2.1672"
"David Villa","NYC","2017","2733","5","5","4","3.7589","0.7313","0.2411","0","0","0","0","3.7589","3.4402","3.978"
"Michel","FCD","2014","1950","5","5","5","3.7589","0.4477","1.2411","0","0","0","0","3.7589","3.2037","2.4085"
"Kaká","ORL","2015","2608","5","5","4","3.7589","0.1158","0.2411","0","0","0","0","3.7589","1.8473","1.8934"
"Miguel Almirón","ATL","2018","3005","5","4","4","3.7589","-0.8679","0.2411","0","0","0","0","3.7589","1.0494","0.7932"
"Jozy Altidore","TOR","2017","2313","5","5","3","3.7589","0.1337","-0.7589","0","0","0","0","3.7589","1.3673","2.3482"
"Diego Valeri","POR","2018","2993","5","4","4","3.7589","-0.6172","0.2411","0","0","0","0","3.7589","2.7189","2.6394"
"Reto Ziegler","FCD","2019","3208","5","5","4","3.7589","0.4581","0.2411","0","0","0","0","3.7589","2.0451","2.9292"
"Kaká","ORL","2016","2109","5","5","4","3.7589","0.3797","0.2411","0","0","0","0","3.7589","3.4291","3.0965"
"Nani","ORL","2019","2495","5","5","3","3.7589","0.117","-0.7589","0","0","0","0","3.7589","3.3406","3.6104"
"Darwin Quintero","MIN","2019","2359","5","5","4","3.7589","0.2911","0.2411","0","0","0","0","3.7589","3.1921","2.9183"
"Nicolás Lodeiro","SEA","2018","2644","5","5","5","3.7589","-0.0733","1.2411","0","0","0","0","3.7589","3.9667","2.9821"
"Nemanja Nikolic","CHI","2017","3123","5","5","4","3.7589","0.3731","0.2411","0","0","0","0","3.7589","1.958","1.5373"
"Robbie Keane","LAG","2013","2113","5","5","5","3.7589","0.1483","1.2411","0","0","0","0","3.7589","3.4293","2.5781"
"Mike Magee","CHI","2014","1626","5","5","3","3.7589","-0.0322","-0.7589","0","0","0","0","3.7589","1.6225","3.1308"
"Pedro Morales","VAN","2016","2202","5","5","5","3.7589","0.3148","1.2411","0","0","0","0","3.7589","2.4484","1.8407"
"Jeff Larentowicz","CHI","2014","3211","5","5","4","3.7589","0.1147","0.2411","0","0","0","0","3.7589","2.9819","2.5409"
"Daniel Royer","NYRB","2019","2522","5","4","4","3.7589","-0.1239","0.2411","0","0","0","0","3.7589","2.8356","2.4297"
"Lee Nguyen","NER","2016","3106","4","3","3","3.0071","-0.2659","-0.0071","0","0","0","0","3.0071","3.0823","2.6106"
"Robbie Keane","LAG","2015","2218","4","4","4","3.0071","0.3285","0.9929","0","0","0","0","3.0071","1.7758","1.335"
"Dom Dwyer","SKC","2014","2928","4","3","3","3.0071","-0.9376","-0.0071","0","0","0","0","3.0071","2.5331","2.3295"
"Fredy Montero","VAN","2019","2283","4","4","4","3.0071","0.3028","0.9929","0","0","0","0","3.0071","3.5303","2.654"
"Albert Rusnák","RSL","2018","2837","4","4","3","3.0071","0.1796","-0.0071","0","0","0","0","3.0071","2.0852","1.7723"
"Benny Feilhaber","SKC","2015","2939","4","4","4","3.0071","-0.0608","0.9929","0","0","0","0","3.0071","2.7256","2.0491"
"Gonzalo Verón","NYRB","2017","926","4","4","3","3.0071","-0.0073","-0.0071","0","0","0","0","3.0071","2.5221","1.9815"
"Daniel Royer","NYRB","2017","1988","4","4","4","3.0071","0.5768","0.9929","0","0","0","0","3.0071","3.0174","2.2684"
"Mike Magee","CHI","2013","2032","4","3","3","3.0071","-0.5451","-0.0071","0","0","0","0","3.0071","1.4957","1.3565"
"Roland Alberg","PHI","2016","1274","4","4","4","3.0071","0.161","0.9929","0","0","0","0","3.0071","1.5617","1.1741"
"Chris Rolfe","DCU","2015","2549","4","4","4","3.0071","0.7072","0.9929","0","0","0","0","3.0071","4.0649","3.0559"
"Patrice Bernier","MTL","2013","2694","4","4","4","3.0071","0.2403","0.9929","0","0","0","0","3.0071","2.7652","2.0788"
"Gyasi Zardes","CLB","2018","3198","4","4","3","3.0071","0.4841","-0.0071","0","0","0","0","3.0071","3.3794","3.1559"
"Álvaro Saborio","RSL","2013","1449","4","4","4","3.0071","0.5305","0.9929","0","0","0","0","3.0071","2.4365","1.8317"
"Emmanuel Ledesma","CIN","2019","1939","4","4","3","3.0071","0.1955","-0.0071","0","0","0","0","3.0071","1.0173","1.2405"
"Diego Valeri","POR","2019","2857","4","4","2","3.0071","0.059","-1.0071","0","0","0","0","3.0071","1.4348","1.7268"
"Marco Fabián","PHI","2019","1372","4","4","2","3.0071","-0.1922","-1.0071","0","0","0","0","3.0071","0.423","1.6297"
"Vicente Sánchez","COL","2014","1074","4","4","4","3.0071","0.2961","0.9929","0","0","0","0","3.0071","3.5095","2.6384"
"Robbie Keane","LAG","2016","1537","4","3","3","3.0071","-0.68","-0.0071","0","0","0","0","3.0071","0.2372","0.587"
"Fafa Picault","PHI","2018","2375","4","4","3","3.0071","0.389","-0.0071","0","0","0","0","3.0071","1.0653","1.0973"
"Zlatan Ibrahimovic","LAG","2018","2332","4","4","4","3.0071","0.2324","0.9929","0","0","0","0","3.0071","2.0627","1.5507"
"Sebastian Giovinco","TOR","2016","2593","4","4","4","3.0071","0.3604","0.9929","0","0","0","0","3.0071","2.7401","2.06"
"Kevin Molino","MIN","2017","2681","4","4","3","3.0071","0.0667","-0.0071","0","0","0","0","3.0071","1.7577","1.9902"
"Bradley Wright-Phillips","NYRB","2014","2738","4","4","4","3.0071","0.4271","0.9929","0","0","0","0","3.0071","1.2471","0.9375"
"Bradley Wright-Phillips","NYRB","2015","3030","4","4","2","3.0071","0.3949","-1.0071","0","0","0","0","3.0071","1.5061","2.0777"
"Diego Valeri","POR","2016","2818","4","4","4","3.0071","0.2047","0.9929","0","0","0","0","3.0071","3.3908","2.5491"
"Fredy Montero","VAN","2017","2630","4","4","2","3.0071","0.0546","-1.0071","0","0","0","0","3.0071","1.0249","1.3698"
"Chris Wondolowski","SJE","2018","2507","4","4","3","3.0071","0.2524","-0.0071","0","0","0","0","3.0071","2.0143","1.9621"
"Carlos Vela","LAFC","2018","2616","4","4","4","3.0071","0.3386","0.9929","0","0","0","0","3.0071","3.4993","2.6307"
"Ignacio Piatti","MTL","2018","3040","4","4","4","3.0071","0.2362","0.9929","0","0","0","0","3.0071","2.6279","1.9756"
"Sebastian Giovinco","TOR","2015","3012","4","3","3","3.0071","-0.1785","-0.0071","0","0","0","0","3.0071","1.227","1.3728"
"Wayne Rooney","DCU","2019","2533","4","4","4","3.0071","0.2768","0.9929","0","0","0","0","3.0071","3.8186","2.8708"
"Sebastien Le Toux","PHI","2014","2193","4","4","4","3.0071","0.4992","0.9929","0","0","0","0","3.0071","3.3933","2.5511"
"Fanendo Adi","POR","2016","2872","4","4","2","3.0071","0.3248","-1.0071","0","0","0","0","3.0071","2.1645","2.2429"
"Sebastian Giovinco","TOR","2018","2593","4","4","1","3.0071","-0.0119","-2.0071","0","0","0","0","3.0071","0.1682","1.8044"
"Mauro Díaz","FCD","2015","2076","4","4","3","3.0071","0.1356","-0.0071","0","0","0","0","3.0071","1.4894","1.4293"
"Gonzalo Pineda","SEA","2014","2431","3","3","3","2.2561","0.234","0.7439","0","0","0","0","2.2561","2.3824","1.7913"
"Víctor Vázquez","TOR","2017","2517","3","3","3","2.2553","0.3941","0.7447","0","0","0","0","2.2553","3.5821","2.693"
"Dillon Powers","COL","2014","2477","3","3","3","2.2553","0.0161","0.7447","0","0","0","0","2.2553","1.993","1.4983"
"Kei Kamara","VAN","2018","2378","3","3","3","2.2553","0.0414","0.7447","0","0","0","0","2.2553","2.5459","1.914"
"Ignacio Piatti","MTL","2016","3035","3","3","3","2.2553","0.2192","0.7447","0","0","0","0","2.2553","2.2902","1.7217"
"Yura Movsisyan","RSL","2016","2311","3","2","2","2.2553","-0.4441","-0.2553","0","0","0","0","2.2553","2.0392","1.8333"
"Lee Nguyen","NER","2014","2946","3","3","3","2.2553","0.3267","0.7447","0","0","0","0","2.2553","1.1118","0.8358"
"Gyasi Zardes","CLB","2019","2705","3","3","3","2.2553","0.1357","0.7447","0","0","0","0","2.2553","1.7178","1.2914"
"C.J. Sapong","PHI","2017","3025","3","3","3","2.2553","0.5073","0.7447","0","0","0","0","2.2553","1.5147","1.1387"
"Joao Plata","RSL","2016","2656","3","3","2","2.2553","0.3798","-0.2553","0","0","0","0","2.2553","1.4187","1.6099"
"Fanendo Adi","POR","2017","2039","3","3","3","2.2553","0.1885","0.7447","0","0","0","0","2.2553","1.5845","1.1912"
"Álvaro Saborio","RSL","2014","1250","3","3","2","2.2553","0.098","-0.2553","0","0","0","0","2.2553","1.245","1.3832"
"Federico Higuaín","CLB","2017","2385","3","3","2","2.2553","0.3739","-0.2553","0","0","0","0","2.2553","1.4045","1.3604"
"Fanendo Adi","POR","2015","2311","3","3","3","2.2553","0.0912","0.7447","0","0","0","0","2.2553","1.6646","1.2514"
"Mauro Díaz","FCD","2017","1192","3","3","2","2.2553","-0.0481","-0.2553","0","0","0","0","2.2553","0.8072","1.3735"
"Reto Ziegler","FCD","2018","2800","3","3","2","2.2553","-0.0432","-0.2553","0","0","0","0","2.2553","0.1256","0.7564"
"Octavio Rivero","VAN","2015","2958","3","3","3","2.2553","0.1272","0.7447","0","0","0","0","2.2553","1.0066","0.7567"
"Sebastian Giovinco","TOR","2017","2204","3","2","1","2.2553","-0.7118","-1.2553","0","0","0","0","2.2553","0.6055","1.2423"
"Kenny Cooper","FCD","2013","1866","3","3","2","2.2553","-0.0798","-0.2553","0","0","0","0","2.2553","1.3503","1.4631"
"Sacha Kljestan","ORL","2018","2724","3","2","2","2.2553","-0.5673","-0.2553","0","0","0","0","2.2553","2.9141","2.7577"
"Nicolás Gaitán","CHI","2019","2160","3","2","1","2.2553","-0.7879","-1.2553","0","0","0","0","2.2553","0.0464","1.1301"
"Wayne Rooney","DCU","2018","1783","3","3","3","2.2553","0.4054","0.7447","0","0","0","0","2.2553","2.1675","1.6295"
"Joao Plata","RSL","2018","1864","3","3","2","2.2553","0.0948","-0.2553","0","0","0","0","2.2553","1.8588","1.8526"
"Lee Nguyen","NER","2013","3069","3","3","2","2.2553","0.1789","-0.2553","0","0","0","0","2.2553","2.8841","2.8689"
"Robbie Keane","LAG","2014","2734","3","1","0","2.2553","-1.6235","-2.2553","0","0","0","0","2.2553","0","1.8256"
"Roland Alberg","PHI","2017","980","3","3","2","2.2553","0.0631","-0.2553","0","0","0","0","2.2553","1.2917","1.1183"
"Jermain Defoe","TOR","2014","1655","3","3","2","2.2553","-0.016","-0.2553","0","0","0","0","2.2553","1.542","1.9089"
"Will Johnson","POR","2014","2734","3","3","3","2.2553","0.1329","0.7447","0","0","0","0","2.2553","1.2268","0.9223"
"David Villa","NYC","2018","1869","3","3","2","2.2553","0.1016","-0.2553","0","0","0","0","2.2553","1.3795","1.4891"
"Lee Nguyen","NER","2017","2706","3","3","3","2.2553","0.2373","0.7447","0","0","0","0","2.2553","1.595","1.1991"
"Alejandro Romero Gamarra","NYRB","2018","2577","3","3","2","2.2553","0.2119","-0.2553","0","0","0","0","2.2553","2.0321","1.5334"
"Javier Morales","RSL","2016","2366","3","3","2","2.2553","0.2313","-0.2553","0","0","0","0","2.2553","0.4455","0.5295"
"Mauro Díaz","FCD","2016","2296","3","3","3","2.2553","0.5618","0.7447","0","0","0","0","2.2553","1.969","1.4802"
"Jozy Altidore","TOR","2015","1911","3","3","3","2.2553","0.3485","0.7447","0","0","0","0","2.2553","1.869","1.4051"
"Lee Nguyen","NER","2015","2892","3","3","3","2.2553","-0.0923","0.7447","0","0","0","0","2.2553","1.3206","0.9928"
"Javier Morales","RSL","2015","2302","3","2","2","2.2553","-0.7067","-0.2553","0","0","0","0","2.2553","0.9355","1.6247"
"Nemanja Nikolic","CHI","2018","2610","3","3","3","2.2553","0.3035","0.7447","0","0","0","0","2.2553","1.5034","1.1302"
"Magnus Eriksson","SJE","2018","2670","3","3","3","2.2553","-0.0298","0.7447","0","0","0","0","2.2553","1.7833","1.3406"
"Federico Higuaín","CLB","2018","2533","3","3","3","2.2553","0.4097","0.7447","0","0","0","0","2.2553","2.2334","1.679"
"Yoshimar Yotún","ORL","2018","2153","3","3","3","2.2553","0.5746","0.7447","0","0","0","0","2.2553","2.7882","2.0961"
"Didier Drogba","MTL","2016","1779","3","3","2","2.2553","0.3239","-0.2553","0","0","0","0","2.2553","0.5656","0.5788"
"Ola Kamara","CLB","2016","2023","3","3","2","2.2553","0.0155","-0.2553","0","0","0","0","2.2553","0.6499","0.564"
"Federico Higuaín","CLB","2014","2671","3","3","2","2.2553","0.407","-0.2553","0","0","0","0","2.2553","1.3095","1.154"
"Nicolás Lodeiro","SEA","2017","3175","3","3","3","2.2553","0.1396","0.7447","0","0","0","0","2.2553","1.2229","0.9194"
"Ola Kamara","CLB","2017","3061","3","3","2","2.2553","0.2087","-0.2553","0","0","0","0","2.2553","0.5632","0.5079"
"Giovani dos Santos","LAG","2017","2360","3","3","3","2.2553","0.4806","0.7447","0","0","0","0","2.2553","1.6537","1.2432"
"Jamiro Monteiro","PHI","2019","2249","3","3","2","2.2553","-0.0005","-0.2553","0","0","0","0","2.2553","0.9981","1.5931"
"Clint Dempsey","SEA","2016","1517","3","2","2","2.2553","-0.3468","-0.2553","0","0","0","0","2.2553","1.2099","1.1143"
"Clint Dempsey","SEA","2017","2437","3","3","2","2.2553","0.2081","-0.2553","0","0","0","0","2.2553","2.5112","2.1889"
"Pity Martínez","ATL","2019","2301","3","2","2","2.2553","-0.5555","-0.2553","0","0","0","0","2.2553","0.7187","1.932"
"Brad Davis","HOU","2014","2176","2","2","1","1.5043","0.0392","-0.5043","0","0","0","0","1.5043","1.0655","1.2473"
"Claudio Bieler","SKC","2013","2243","2","2","2","1.5036","0.0784","0.4964","0","0","0","0","1.5036","0.9239","0.6946"
"Nicolás Lodeiro","SEA","2019","2745","2","2","2","1.5036","0.0526","0.4964","0","0","0","0","1.5036","1.0939","0.8224"
"Dwayne De Rosario","DCU","2013","1715","2","2","1","1.5036","0.0495","-0.5036","0","0","0","0","1.5036","0.5991","1.3421"
"Fabián Espíndola","NYRB","2013","2173","2","2","2","1.5036","0.3477","0.4964","0","0","0","0","1.5036","1.3668","1.0276"
"Blas Pérez","FCD","2014","2254","2","2","1","1.5036","0.2115","-0.5036","0","0","0","0","1.5036","0.6328","1.1609"
"David Accam","CHI","2017","2289","2","2","2","1.5036","0.2908","0.4964","0","0","0","0","1.5036","0.6052","0.455"
"Landon Donovan","LAG","2013","2008","2","2","0","1.5036","-0.0241","-1.5036","0","0","0","0","1.5036","0","1.3192"
"Mauro Manotas","HOU","2018","2887","2","2","2","1.5036","-0.03","0.4964","0","0","0","0","1.5036","1.5364","1.1551"
"Boniek García","HOU","2013","2056","2","2","2","1.5036","0.2669","0.4964","0","0","0","0","1.5036","0.6054","0.4551"
"Robert Earnshaw","TOR","2013","1993","2","2","2","1.5036","-0.0261","0.4964","0","0","0","0","1.5036","0.7079","0.5322"
"Lamar Neagle","DCU","2017","1246","2","2","1","1.5036","0.2303","-0.5036","0","0","0","0","1.5036","0.9498","1.5295"
"Eddie Johnson","DCU","2014","2078","2","2","2","1.5036","0.2291","0.4964","0","0","0","0","1.5036","1.2431","0.9345"
"Sacha Kljestan","NYRB","2016","2821","2","2","1","1.5036","0.1828","-0.5036","0","0","0","0","1.5036","0.1656","0.5303"
"Mauro Díaz","FCD","2018","868","2","2","2","1.5036","0.1182","0.4964","0","0","0","0","1.5036","1.2961","0.9744"
"Cristian Techera","VAN","2017","2151","2","1","1","1.5036","-0.702","-0.5036","0","0","0","0","1.5036","0.5891","1.1946"
"Daniel Royer","NYRB","2018","2191","2","2","2","1.5036","0.1679","0.4964","0","0","0","0","1.5036","1.3889","1.0442"
"Tesho Akindele","FCD","2016","1658","2","2","2","1.5036","0.0195","0.4964","0","0","0","0","1.5036","1.3059","0.9818"
"Brad Davis","HOU","2013","2326","2","2","1","1.5036","-0.1272","-0.5036","0","0","0","0","1.5036","0.5519","0.9359"
"Shaun Maloney","CHI","2015","1317","2","2","2","1.5036","0.1403","0.4964","0","0","0","0","1.5036","1.3112","0.9858"
"Péguy Luyindula","NYRB","2014","1520","2","1","1","1.5036","-0.7224","-0.5036","0","0","0","0","1.5036","0.7278","0.8848"
"Juninho Pereira","LAG","2015","3047","2","2","1","1.5036","-0.0498","-0.5036","0","0","0","0","1.5036","0.5399","1.1632"
"Alberth Elis","HOU","2019","2138","2","2","2","1.5036","0.3179","0.4964","0","0","0","0","1.5036","1.4923","1.1219"
"Shkëlzen Gashi","COL","2016","2218","2","2","1","1.5036","-0.1931","-0.5036","0","0","0","0","1.5036","0.6985","0.8"
"Ilsinho","PHI","2016","1389","2","2","1","1.5036","0.0376","-0.5036","0","0","0","0","1.5036","0.4027","0.3484"
"Chris Wondolowski","SJE","2014","2536","2","1","1","1.5036","-0.6357","-0.5036","0","0","0","0","1.5036","0.1566","0.4581"
"Luis Silva","DCU","2014","1594","2","2","2","1.5036","0.2596","0.4964","0","0","0","0","1.5036","0.8562","0.6437"
"Teal Bunbury","NER","2018","2748","2","2","1","1.5036","0.1181","-0.5036","0","0","0","0","1.5036","1.026","0.9093"
"Darren Mattocks","VAN","2014","1970","2","2","1","1.5036","0.2463","-0.5036","0","0","0","0","1.5036","0.9983","0.7562"
"Brad Evans","SEA","2013","1896","2","2","2","1.5036","0.1144","0.4964","0","0","0","0","1.5036","0.7095","0.5334"
"Federico Higuaín","CLB","2015","2889","2","1","1","1.5036","-0.5981","-0.5036","0","0","0","0","1.5036","0.5221","0.8735"
"Alberth Elis","HOU","2018","2632","2","2","2","1.5036","0.199","0.4964","0","0","0","0","1.5036","0.8782","0.6602"
"Javier Morales","RSL","2013","2466","2","2","2","1.5036","0.2826","0.4964","0","0","0","0","1.5036","1.7735","1.3332"
"Joao Plata","RSL","2017","2461","2","2","2","1.5036","0.2362","0.4964","0","0","0","0","1.5036","1.3218","0.9937"
"Josef Martínez","ATL","2017","1615","2","2","2","1.5036","0.1259","0.4964","0","0","0","0","1.5036","0.2128","0.16"
"Jozy Altidore","TOR","2018","924","2","2","2","1.5036","0.0668","0.4964","0","0","0","0","1.5036","1.3979","1.0509"
"Brad Davis","HOU","2015","2784","2","2","2","1.5036","0.2402","0.4964","0","0","0","0","1.5036","1.0899","0.8194"
"Diego Fagundez","NER","2018","2862","2","2","1","1.5036","-0.0515","-0.5036","0","0","0","0","1.5036","0.403","0.4485"
"Víctor Vázquez","TOR","2018","1522","2","2","2","1.5036","0.202","0.4964","0","0","0","0","1.5036","0.9834","0.7393"
"Mauro Manotas","HOU","2019","2754","2","1","1","1.5036","-0.7433","-0.5036","0","0","0","0","1.5036","0.612","0.977"
"Benny Feilhaber","SKC","2017","2452","2","2","2","1.5036","0.1354","0.4964","0","0","0","0","1.5036","1.7475","1.3137"
"Pedro Morales","VAN","2015","1545","2","2","2","1.5036","0.1916","0.4964","0","0","0","0","1.5036","2.3565","1.7715"
"Javier Morales","RSL","2014","2848","2","2","2","1.5036","-0.0394","0.4964","0","0","0","0","1.5036","1.0935","0.8221"
"Nemanja Nikolic","CHI","2019","2134","2","2","2","1.5036","0.162","0.4964","0","0","0","0","1.5036","1.462","1.0991"
"Romain Alessandrini","LAG","2017","2622","2","2","2","1.5036","-0.0732","0.4964","0","0","0","0","1.5036","0.9446","0.7101"
"Lamar Neagle","DCU","2016","2158","2","2","2","1.5036","-0.0366","0.4964","0","0","0","0","1.5036","1.4445","1.0859"
"Landon Donovan","LAG","2014","2906","2","2","2","1.5036","0.1637","0.4964","0","0","0","0","1.5036","0.3375","0.2537"
"Ethan Finlay","MIN","2019","2108","2","2","2","1.5036","0.0933","0.4964","0","0","0","0","1.5036","2.574","1.9351"
"Jesús Medina","NYC","2019","839","1","1","1","0.7525","0.0639","0.2475","0","0","0","0","0.7525","1.7553","1.3209"
"Derrick Etienne","NYRB","2018","1117","1","1","0","0.7518","-0.0919","-0.7518","0","0","0","0","0.7518","0","0.4329"
"Jozy Altidore","TOR","2016","1602","1","1","0","0.7518","-0.0059","-0.7518","0","0","0","0","0.7518","0","0.4161"
"Magnus Eriksson","SJE","2019","3061","1","1","1","0.7518","0.072","0.2482","0","0","0","0","0.7518","0.6948","0.5223"
"Osvaldo Alonso","SEA","2014","3183","1","1","0","0.7518","0.0002","-0.7518","0","0","0","0","0.7518","0","0.5841"
"Hendry Thomas","COL","2013","2481","1","1","1","0.7518","-0.0286","0.2482","0","0","0","0","0.7518","0.408","0.3067"
"Maurice Edu","PHI","2015","2133","1","1","0","0.7518","0.0224","-0.7518","0","0","0","0","0.7518","0","0.5114"
"Ilsinho","PHI","2018","1071","1","1","1","0.7518","0.1227","0.2482","0","0","0","0","0.7518","0.0239","0.018"
"Boniek García","HOU","2014","2367","1","1","0","0.7518","-0.1181","-0.7518","0","0","0","0","0.7518","0","0.0182"
"Saphir Taïder","MTL","2018","3076","1","1","1","0.7518","-0.0714","0.2482","0","0","0","0","0.7518","0.6802","0.5114"
"Fabián Espíndola","DCU","2015","1440","1","0","0","0.7518","-0.7518","-0.7518","0","0","0","0","0.7518","0","0.4285"
"José Erick Correa","CHV","2013","1139","1","0","0","0.7518","-0.7518","-0.7518","0","0","0","0","0.7518","0","0.5346"
"Patrice Bernier","MTL","2014","1940","1","0","0","0.7518","-0.7518","-0.7518","0","0","0","0","0.7518","0","0.2058"
"Kevin Doyle","COL","2016","2339","1","1","1","0.7518","0.0671","0.2482","0","0","0","0","0.7518","1.121","0.8427"
"Alberth Elis","HOU","2017","1768","1","1","1","0.7518","0.1585","0.2482","0","0","0","0","0.7518","0.1763","0.1326"
"Ager Aketxe","TOR","2018","774","1","1","0","0.7518","0.0671","-0.7518","0","0","0","0","0.7518","0","0.0008"
"Johnny Russell","SKC","2018","2369","1","1","1","0.7518","0.0057","0.2482","0","0","0","0","0.7518","0.0203","0.0153"
"Gastón Fernández","POR","2015","812","1","1","1","0.7518","0.106","0.2482","0","0","0","0","0.7518","0.3886","0.2921"
"Fabián Espíndola","DCU","2014","2284","1","1","0","0.7518","-0.0108","-0.7518","0","0","0","0","0.7518","0","1.3917"
"Maurice Edu","PHI","2014","3001","1","1","1","0.7518","0.1316","0.2482","0","0","0","0","0.7518","0.0014","0.001"
"Cristian Techera","VAN","2016","1703","1","1","1","0.7518","0.2157","0.2482","0","0","0","0","0.7518","1.4169","1.0652"
"Yordy Reyna","VAN","2018","2037","1","1","1","0.7518","0.004","0.2482","0","0","0","0","0.7518","0.3531","0.2655"
"Dairon Asprilla","POR","2016","525","1","1","1","0.7518","-0.135","0.2482","0","0","0","0","0.7518","0.3087","0.2321"
"Mauro Manotas","HOU","2017","2248","1","0","0","0.7518","-0.7518","-0.7518","0","0","0","0","0.7518","0","0.4216"
"Jairo Arrieta","CLB","2014","1344","1","1","1","0.7518","0.2104","0.2482","0","0","0","0","0.7518","0.6917","0.52"
"Marcelo Sarvas","DCU","2017","1996","1","1","0","0.7518","0.0677","-0.7518","0","0","0","0","0.7518","0","0.4414"
"Yamil Asad","DCU","2020","105","1","1","1","0.7518","0.0821","0.2482","0","0","0","0","0.7518","1.0933","0.8219"
"Joao Plata","RSL","2015","1513","1","1","1","0.7518","0.2046","0.2482","0","0","0","0","0.7518","1.121","0.8427"
"Diego Valeri","POR","2013","2417","1","1","1","0.7518","0.0018","0.2482","0","0","0","0","0.7518","0.9385","0.7055"
"Ilie Sánchez","SKC","2019","2767","1","1","1","0.7518","0.0684","0.2482","0","0","0","0","0.7518","0.5562","0.4182"
"Giles Barnes","HOU","2015","2651","1","1","0","0.7518","-0.0441","-0.7518","0","0","0","0","0.7518","0","0.7176"
"Chris Tierney","NER","2014","2081","1","1","0","0.7518","0.0988","-0.7518","0","0","0","0","0.7518","0","0.7772"
